3.088072000000000017e+01,0.000000000000000000e+00
2.426357300000000095e+01,1.359811000000000103e+00
1.846326300000000131e+01,9.431766500000000164e+00
1.702483600000000052e+01,2.173725100000000054e+01
1.623196000000000083e+01,2.941336799999999840e+01
1.520281499999999930e+01,3.303323699999999974e+01
1.480049700000000001e+01,4.720682500000000203e+01
1.498014500000000027e+01,5.459420399999999773e+01
1.513615000000000066e+01,6.566203000000000145e+01
1.531302900000000022e+01,7.262067000000000405e+01
1.552945599999999970e+01,8.278300500000000284e+01
1.567926800000000043e+01,9.015378599999999665e+01
1.608874000000000137e+01,9.947150399999999593e+01
1.605695000000000050e+01,1.056899499999999961e+02
1.589487899999999954e+01,1.175191499999999962e+02
1.589009300000000025e+01,1.248652299999999968e+02
1.603421600000000069e+01,1.351633999999999958e+02
1.597363999999999962e+01,1.416794299999999964e+02
1.597536999999999985e+01,1.513643500000000017e+02
1.589390599999999942e+01,1.579695000000000107e+02
1.562471200000000060e+01,1.688515600000000063e+02
1.532786699999999946e+01,1.762385099999999909e+02
1.524030300000000082e+01,1.864437100000000100e+02
1.511579399999999929e+01,1.971733999999999867e+02
1.512152999999999992e+01,2.045252000000000123e+02
1.521291399999999960e+01,2.163127000000000066e+02
1.541328799999999966e+01,2.230710400000000107e+02
1.543299999999999983e+01,2.324864800000000002e+02
1.524020499999999956e+01,2.393405600000000106e+02
1.499709099999999928e+01,2.465893000000000086e+02
1.477844600000000064e+01,2.572601000000000226e+02
1.446834800000000065e+01,2.692905299999999897e+02
1.445515200000000000e+01,2.765299999999999727e+02
1.447505699999999962e+01,2.838827800000000252e+02
1.456176400000000015e+01,2.948481400000000008e+02
1.459051799999999943e+01,3.064759500000000116e+02
1.474342399999999920e+01,3.137137500000000045e+02
1.485355999999999987e+01,3.238836699999999951e+02
1.484904700000000055e+01,3.310373799999999846e+02
1.480556299999999936e+01,3.424532500000000255e+02
1.491187000000000040e+01,3.497822600000000079e+02
1.501652999999999949e+01,3.605047999999999888e+02
1.503417499999999940e+01,3.675036999999999807e+02
1.506273499999999999e+01,3.786464199999999778e+02
1.529976300000000045e+01,3.854258399999999938e+02
1.546230399999999960e+01,3.960887999999999920e+02
1.569335099999999983e+01,4.033904400000000123e+02
1.606967399999999913e+01,4.140140000000000100e+02
1.646369599999999878e+01,4.199448199999999929e+02
1.647210000000000107e+01,4.259438499999999976e+02
1.619340299999999999e+01,4.356970999999999776e+02
1.579636900000000033e+01,4.459135999999999740e+02
1.537779600000000002e+01,4.530557299999999827e+02
1.498194200000000009e+01,4.641037600000000225e+02
1.480919399999999975e+01,4.720815999999999804e+02
1.492717400000000083e+01,4.825069599999999923e+02
1.496088999999999913e+01,4.859299599999999941e+02
1.490154599999999974e+01,5.003034700000000043e+02
1.499701199999999979e+01,5.070262999999999920e+02
1.473469599999999957e+01,5.185981000000000449e+02
1.034223000000000070e+01,5.266770000000000209e+02
9.653575999999999269e+00,5.401307000000000471e+02
9.018411999999999651e+00,5.534158999999999651e+02
8.713641000000000858e+00,5.731377599999999575e+02
8.509377000000000635e+00,5.864284699999999475e+02
8.393981000000000137e+00,6.054172399999999925e+02
8.379704000000000264e+00,6.183197999999999865e+02
8.477403999999999940e+00,6.376833500000000186e+02
8.601587999999999568e+00,6.503647499999999582e+02
9.043653499999999568e+00,6.685972000000000435e+02
9.819266000000000716e+00,6.804360000000000355e+02
1.074223600000000012e+01,6.984501999999999953e+02
1.161397099999999938e+01,7.100049999999999955e+02
1.346638599999999997e+01,7.239968999999999824e+02
1.362455600000000011e+01,7.255809299999999666e+02
1.182910399999999917e+01,7.380547000000000253e+02
1.044088999999999956e+01,7.552151499999999942e+02
1.035451199999999972e+01,7.670371000000000095e+02
9.325984000000000052e+00,7.780155999999999494e+02
8.731882000000000588e+00,8.020102000000000544e+02
8.863832000000000377e+00,8.145531999999999471e+02
8.987370999999999555e+00,8.305400399999999763e+02
8.779208000000000567e+00,8.438999000000000024e+02
8.968617999999999313e+00,8.617141000000000304e+02
9.010070999999999941e+00,8.736899399999999787e+02
8.793198999999999543e+00,8.965923000000000229e+02
8.956495999999999569e+00,9.052624499999999443e+02
8.797684000000000282e+00,9.225704299999999876e+02
8.632158999999999693e+00,9.359308999999999514e+02
8.431240000000000734e+00,9.584111000000000331e+02
8.464565999999999590e+00,9.703075999999999794e+02
8.402730000000000032e+00,9.836042499999999791e+02
8.142391999999999186e+00,9.961888999999999896e+02
7.849421999999999677e+00,1.020229550000000017e+03
7.867768299999999826e+00,1.034966200000000072e+03
7.942652700000000010e+00,1.053483400000000074e+03
1.307608699999999935e+01,1.065420900000000074e+03
1.442559299999999922e+01,1.076157600000000002e+03
1.472779799999999994e+01,1.082270800000000008e+03
1.471542900000000031e+01,1.092382200000000012e+03
1.460599400000000081e+01,1.100134600000000091e+03
1.452569899999999947e+01,1.112197799999999916e+03
1.410088700000000017e+01,1.119816299999999956e+03
1.385829599999999928e+01,1.132223500000000058e+03
1.408358600000000038e+01,1.139046000000000049e+03
1.419475650000000044e+01,1.151556399999999940e+03
1.476611699999999949e+01,1.160570300000000088e+03
1.584183499999999967e+01,1.170809899999999971e+03
1.702213000000000065e+01,1.174596099999999979e+03
1.691890000000000072e+01,1.182166500000000042e+03
1.674992200000000153e+01,1.188196500000000015e+03
1.610151700000000119e+01,1.199294599999999946e+03
1.548897599999999919e+01,1.206261600000000044e+03
1.448583799999999933e+01,1.218851400000000012e+03
1.137240099999999998e+01,1.226992899999999963e+03
1.075708599999999926e+01,1.239747299999999996e+03
1.020529200000000003e+01,1.249409900000000107e+03
9.649243000000000237e+00,1.265637999999999920e+03
9.353251999999999455e+00,1.279855800000000045e+03
9.435988000000000042e+00,1.294044599999999946e+03
9.330235000000000056e+00,1.306432299999999941e+03
9.397468999999999184e+00,1.323999800000000050e+03
9.417040999999999329e+00,1.332792200000000093e+03
9.062779000000000806e+00,1.348962500000000091e+03
8.659347000000000349e+00,1.361429900000000089e+03
8.340745000000000076e+00,1.381356700000000046e+03
8.085152000000000783e+00,1.397134800000000041e+03
8.152459999999999596e+00,1.417319099999999935e+03
8.217651999999999290e+00,1.429976699999999937e+03
8.306675999999999505e+00,1.448940299999999979e+03
8.447124499999999259e+00,1.460678200000000061e+03
8.482051999999999481e+00,1.477744300000000067e+03
8.327111000000000374e+00,1.492871699999999919e+03
8.450497000000000369e+00,1.511911299999999983e+03
8.515855999999999426e+00,1.524184999999999945e+03
8.535171000000000063e+00,1.537019999999999982e+03
8.634945999999999344e+00,1.555045000000000073e+03
8.679830000000000823e+00,1.573433600000000069e+03
8.646297999999999817e+00,1.585792500000000018e+03
8.612591999999999359e+00,1.604856700000000046e+03
8.638241000000000724e+00,1.617497299999999996e+03
8.658887000000000000e+00,1.636017100000000028e+03
8.688333500000000598e+00,1.648525599999999940e+03
8.712915000000000632e+00,1.666662399999999934e+03
8.673308000000000462e+00,1.678327800000000025e+03
8.574778000000000233e+00,1.697218299999999999e+03
8.555704999999999671e+00,1.709489900000000034e+03
8.514217000000000368e+00,1.728692399999999907e+03
8.617755999999999972e+00,1.742189200000000028e+03
8.844483000000000317e+00,1.760296399999999949e+03
9.016545999999999950e+00,1.771645999999999958e+03
9.102900999999999243e+00,1.788632800000000088e+03
9.112439999999999429e+00,1.799670000000000073e+03
8.971094000000000790e+00,1.817748800000000074e+03
8.850329000000000335e+00,1.829920800000000099e+03
8.706953999999999638e+00,1.849638400000000047e+03
8.649044999999999206e+00,1.862089799999999968e+03
8.631797999999999860e+00,1.880291899999999941e+03
8.606142999999999432e+00,1.892453600000000051e+03
8.551349000000000089e+00,1.911651200000000017e+03
8.580011999999999972e+00,1.924634900000000016e+03
8.629364000000000701e+00,1.942798700000000053e+03
8.511817000000000633e+00,1.956074100000000044e+03
8.531076000000000548e+00,1.975065399999999954e+03
8.899962999999999624e+00,1.985269299999999930e+03
8.927573000000000647e+00,2.003200900000000047e+03
9.039612999999999232e+00,2.018846700000000055e+03
9.630544000000000437e+00,2.038326800000000048e+03
1.040406800000000054e+01,2.040488499999999931e+03
9.637665999999999400e+00,2.059456499999999778e+03
9.612287000000000248e+00,2.072165500000000065e+03
9.627760000000000318e+00,2.089286000000000058e+03
9.335969000000000406e+00,2.100338099999999940e+03
8.840388000000000801e+00,2.119455599999999777e+03
1.041351300000000002e+01,2.132273400000000038e+03
1.134916499999999928e+01,2.151222999999999956e+03
1.272525699999999915e+01,2.158181599999999889e+03
1.367581900000000061e+01,2.168527999999999793e+03
1.469501600000000074e+01,2.174714599999999791e+03
1.566457800000000056e+01,2.183893599999999878e+03
1.607651699999999906e+01,2.191478799999999865e+03
1.637069999999999936e+01,2.201851999999999862e+03
1.648659100000000066e+01,2.207963999999999942e+03
1.640846600000000066e+01,2.216910400000000209e+03
1.624250200000000177e+01,2.223206299999999828e+03
1.600373799999999846e+01,2.233639400000000023e+03
1.586163799999999924e+01,2.241231000000000222e+03
1.603278399999999948e+01,2.251436999999999898e+03
1.619236199999999926e+01,2.257750700000000052e+03
1.624719599999999886e+01,2.267568400000000111e+03
1.650561000000000078e+01,2.273444300000000112e+03
1.651312000000000069e+01,2.283550000000000182e+03
1.630292299999999983e+01,2.290950400000000172e+03
1.631803499999999829e+01,2.301549799999999777e+03
1.655912000000000006e+01,2.307000199999999950e+03
1.630856100000000097e+01,2.314163300000000163e+03
1.593384700000000009e+01,2.321366700000000037e+03
1.580326400000000042e+01,2.331738800000000083e+03
1.557181199999999954e+01,2.338690000000000055e+03
1.530273099999999964e+01,2.349258800000000065e+03
1.515802799999999984e+01,2.356479499999999916e+03
1.517444399999999938e+01,2.366642600000000130e+03
1.503339300000000023e+01,2.373904799999999796e+03
1.494971800000000073e+01,2.385111600000000180e+03
1.133723299999999945e+01,2.390447000000000116e+03
1.041074599999999961e+01,2.402894499999999880e+03
9.634249000000000507e+00,2.415958700000000135e+03
9.176050000000000040e+00,2.437776600000000144e+03
9.024561999999999529e+00,2.449919199999999819e+03
8.922798999999999481e+00,2.463960700000000088e+03
8.529139499999999430e+00,2.477226799999999912e+03
8.382673000000000485e+00,2.499631800000000112e+03
8.417500499999999164e+00,2.512603000000000065e+03
8.406560000000000699e+00,2.525077000000000226e+03
8.363564500000000734e+00,2.543996299999999792e+03
8.468541000000000096e+00,2.562339399999999841e+03
8.498193999999999804e+00,2.575129600000000210e+03
8.486796000000000006e+00,2.593681999999999789e+03
8.382754999999999512e+00,2.606642600000000130e+03
8.267865000000000464e+00,2.625488499999999931e+03
8.119609999999999772e+00,2.637875000000000000e+03
8.016139000000000792e+00,2.657713000000000193e+03
7.930784000000000056e+00,2.672531700000000001e+03
7.980692000000000341e+00,2.692377399999999852e+03
8.125771000000000299e+00,2.706836200000000190e+03
8.489665999999999713e+00,2.723142600000000130e+03
8.533706000000000458e+00,2.736189499999999953e+03
8.706428000000000722e+00,2.754564199999999801e+03
8.808199000000000112e+00,2.767259500000000116e+03
8.940640999999999394e+00,2.786068600000000060e+03
9.082625999999999422e+00,2.797540500000000065e+03
9.265311000000000519e+00,2.816067399999999907e+03
9.504039999999999822e+00,2.827270799999999781e+03
9.703286999999999551e+00,2.843078599999999824e+03
9.795082999999999984e+00,2.853450400000000172e+03
9.788109999999999644e+00,2.869496000000000095e+03
9.745485999999999649e+00,2.880661599999999908e+03
9.672829999999999373e+00,2.897877399999999852e+03
9.628835000000000477e+00,2.909280799999999999e+03
9.648561000000000831e+00,2.925582499999999982e+03
1.370544199999999968e+01,2.935533199999999852e+03
1.454696000000000033e+01,2.947704799999999977e+03
1.580940149999999988e+01,2.952688700000000154e+03
1.620810000000000173e+01,2.961237000000000080e+03
1.652528600000000125e+01,2.967932400000000143e+03
1.707554000000000016e+01,2.977471700000000055e+03
1.730218999999999951e+01,2.983637999999999920e+03
1.725108000000000175e+01,2.993024699999999939e+03
1.727521700000000138e+01,2.999431599999999889e+03
1.737110300000000151e+01,3.005042199999999866e+03
1.699013899999999921e+01,3.014483000000000175e+03
1.667699599999999904e+01,3.023974400000000060e+03
1.624697700000000111e+01,3.030211400000000140e+03
1.571533900000000017e+01,3.040811799999999948e+03
1.537417100000000048e+01,3.048099999999999909e+03
1.519523099999999971e+01,3.058956000000000131e+03
1.511866000000000021e+01,3.066079999999999927e+03
1.515078699999999934e+01,3.076349999999999909e+03
9.869611000000000800e+00,3.093032000000000153e+03
9.164987999999999246e+00,3.105102300000000014e+03
8.857302999999999926e+00,3.124634000000000015e+03
8.687903000000000375e+00,3.136367999999999938e+03
8.336669999999999803e+00,3.160291499999999814e+03
8.679532000000000025e+00,3.169213600000000042e+03
8.586672999999999334e+00,3.184780799999999999e+03
8.485779000000000849e+00,3.198159000000000106e+03
8.507070999999999827e+00,3.216764000000000124e+03
8.540801000000000087e+00,3.222557600000000093e+03
8.400439999999999685e+00,3.248692900000000009e+03
8.601839000000000013e+00,3.263205800000000181e+03
8.975989999999999469e+00,3.281150599999999940e+03
9.247735999999999734e+00,3.292056399999999940e+03
9.562654999999999461e+00,3.305331299999999828e+03
9.671628000000000114e+00,3.315287600000000111e+03
9.536983499999999836e+00,3.335068999999999960e+03
9.687525000000000830e+00,3.347977800000000116e+03
1.005540099999999981e+01,3.363492000000000189e+03
1.044842150000000025e+01,3.371945600000000013e+03
1.068297699999999928e+01,3.386867999999999938e+03
1.125814800000000027e+01,3.396283199999999852e+03
1.158492700000000042e+01,3.410900999999999840e+03
1.175971900000000048e+01,3.420398000000000138e+03
1.167752300000000076e+01,3.434305199999999786e+03
1.158280799999999999e+01,3.440040300000000116e+03
1.071659400000000062e+01,3.452764400000000023e+03
1.008619599999999927e+01,3.462959199999999782e+03
9.429690000000000794e+00,3.482338400000000092e+03
9.265796999999999173e+00,3.495482399999999870e+03
9.376595000000000013e+00,3.511805699999999888e+03
9.639526999999999290e+00,3.523772500000000036e+03
1.019295299999999926e+01,3.538980000000000018e+03
